blockSizeMb,bps
1.98103171,1.5
1.97894243,1.5
1.98343052,1.5
2.00455552,1.5
2.0496647,1.43
2.13700845,1.43
2.1331084500000004,1.43
2.11628537,1.36
2.27652367,1.29
2.879472,1.07
2.94555533,1.07
3.19444343,1.0
3.39429908,1.0
3.456997,1.0
3.76452825,1.0
3.936372,1.0
3.849372,1.08
3.7952678300000002,1.09
3.80285117,1.09
3.97469492,1.09
4.11009927,1.1
3.96089473,1.1
4.10984075,1.09
4.12541367,1.09
3.751122,1.2
3.86229908,1.2
3.77342882,1.1
3.832372,1.09
4.13890609,1.1
3.77003109,1.1
3.80772617,1.09
3.92784075,1.09
3.768747,1.08
3.842247,1.08
3.724497,1.08
3.46883629,1.17
3.576372,1.08
3.453747,1.08
3.28463867,1.15
3.32905533,1.15
3.1877886699999998,1.15
3.19587981,1.14
3.01926262,1.14
3.01595288,1.21
2.8805999399999997,1.21
2.4649343900000003,1.29
2.2920342999999996,1.43
2.1796655499999997,1.43
2.07118133,1.5
2.08010477,1.47
2.04309205,1.4
2.02970514,1.4
2.10035395,1.4
2.06104055,1.33
2.1347343,1.33
2.2228092999999998,1.33
2.24401555,1.33
2.2754592999999996,1.33
2.3363454700000004,1.27
2.3875757400000004,1.27
3.038072,1.07
3.22083033,1.07
3.43540771,1.0
3.55391664,1.0
3.703372,1.0
3.751372,1.0
3.780997,1.0
3.689747,1.0
3.598997,1.0
3.539872,1.0
3.550122,1.0
3.564622,1.0
3.706872,1.0
3.673747,1.0
3.569747,1.0
3.644122,1.0
3.607247,1.0
3.50760414,1.0
3.54938986,1.0
3.5001755699999997,1.0
3.508622,1.0
3.645247,1.0
3.698997,1.0
3.542997,1.0
3.577872,1.0
3.541372,1.0
3.42960414,1.0
3.4913541400000003,1.0
3.532747,1.0
3.430747,1.0
3.639497,1.0
3.7071115800000003,1.0
3.552122,1.0
3.673872,1.0
3.713122,1.0
3.858497,1.08
3.95059075,1.09
3.89141358,1.09
3.72552817,1.09
3.40406829,1.17
2.62232018,1.42
2.48596883,1.5
2.3563299399999997,1.5
2.43427295,1.46
2.34335847,1.46
2.47558216,1.46
2.31290633,1.5
2.356444,1.46
2.32265633,1.38
2.4121216299999997,1.36
2.21455584,1.36
2.41961472,1.38
2.695732,1.31
3.74015325,1.0
3.9908095,1.0
4.11083791,1.0
4.07819018,1.0
4.197997,1.0
4.470672,1.0
4.6209845,1.0
4.9953845,1.0
4.995872,1.0
4.9996095,1.0
5.2100108899999995,1.0
5.40013589,1.0
5.72784422,1.0
5.872649780000001,1.0
5.9684345,1.0
5.952997,1.0
6.040747,1.0
5.9710525599999995,1.0
5.99398311,1.0
6.06151089,1.0
6.02955256,1.0
5.94721922,1.0
5.83094144,1.0
5.80277478,1.0
5.827872,1.0
5.81263762,1.0
5.49420533,1.0
5.00548122,1.0
4.0986731800000005,1.1
2.59863187,1.5
